Epoch 001 | train_loss_norm=0.478477 | val_loss_norm=0.453404 | train_rmse_cycles≈89.924 | val_rmse_cycles≈87.536 | lr=2.00e-04
Epoch 091 | train_loss_norm=0.017021 | val_loss_norm=0.008122 | train_rmse_cycles≈16.961 | val_rmse_cycles≈11.716 | lr=7.44e-05
Epoch 092 | train_loss_norm=0.016600 | val_loss_norm=0.007861 | train_rmse_cycles≈16.749 | val_rmse_cycles≈11.526 | lr=6.96e-05
Epoch 093 | train_loss_norm=0.016788 | val_loss_norm=0.008003 | train_rmse_cycles≈16.844 | val_rmse_cycles≈11.630 | lr=6.50e-05
Epoch 094 | train_loss_norm=0.016852 | val_loss_norm=0.008669 | train_rmse_cycles≈16.876 | val_rmse_cycles≈12.104 | lr=6.05e-05
Epoch 095 | train_loss_norm=0.016782 | val_loss_norm=0.007941 | train_rmse_cycles≈16.841 | val_rmse_cycles≈11.585 | lr=5.61e-05
Epoch 096 | train_loss_norm=0.016921 | val_loss_norm=0.008620 | train_rmse_cycles≈16.910 | val_rmse_cycles≈12.069 | lr=5.18e-05
Epoch 097 | train_loss_norm=0.016717 | val_loss_norm=0.007986 | train_rmse_cycles≈16.808 | val_rmse_cycles≈11.617 | lr=4.77e-05
Epoch 098 | train_loss_norm=0.016357 | val_loss_norm=0.007436 | train_rmse_cycles≈16.626 | val_rmse_cycles≈11.210 | lr=4.38e-05
Epoch 099 | train_loss_norm=0.016628 | val_loss_norm=0.007903 | train_rmse_cycles≈16.763 | val_rmse_cycles≈11.557 | lr=4.00e-05
Epoch 100 | train_loss_norm=0.016671 | val_loss_norm=0.008283 | train_rmse_cycles≈16.785 | val_rmse_cycles≈11.831 | lr=3.64e-05
Epoch 101 | train_loss_norm=0.016636 | val_loss_norm=0.007667 | train_rmse_cycles≈16.768 | val_rmse_cycles≈11.383 | lr=3.29e-05
Epoch 102 | train_loss_norm=0.016520 | val_loss_norm=0.007656 | train_rmse_cycles≈16.709 | val_rmse_cycles≈11.375 | lr=2.96e-05
Epoch 103 | train_loss_norm=0.016989 | val_loss_norm=0.008025 | train_rmse_cycles≈16.944 | val_rmse_cycles≈11.645 | lr=2.65e-05
Epoch 104 | train_loss_norm=0.016614 | val_loss_norm=0.007362 | train_rmse_cycles≈16.756 | val_rmse_cycles≈11.154 | lr=2.50e-05
Epoch 105 | train_loss_norm=0.016441 | val_loss_norm=0.007925 | train_rmse_cycles≈16.669 | val_rmse_cycles≈11.573 | lr=2.50e-05
Epoch 106 | train_loss_norm=0.016288 | val_loss_norm=0.007768 | train_rmse_cycles≈16.591 | val_rmse_cycles≈11.457 | lr=2.50e-05
Epoch 107 | train_loss_norm=0.016700 | val_loss_norm=0.007741 | train_rmse_cycles≈16.800 | val_rmse_cycles≈11.438 | lr=2.50e-05
Early stop at epoch 107 | best_val_loss=0.006966
Saved clustering pipeline to: runs/mkt3432_proof_workspace/clustering
Trained model: mlp
Output directory: runs/mkt3432_proof_workspace/mlp
